Bus Name,Departure Time,Reaching Time,Duration,Bus Price,Seat Availability,Bus Type,Rating,Bus Route,Bus Route Link
SKS Tourist Corporation (REGD),21:15,04:25,07h 10m,"Starts from
INR 849","21 Seats available
4 Single",Non A/C Seater / Sleeper (2+1),4.2,Bangalore to Kalpetta (kerala),https://www.redbus.in/bus-tickets/bangalore-to-kalpetta
SKS Tourist Corporation (REGD),21:00,04:45,07h 45m,"Starts from
INR 899","21 Seats available
4 Single",A/C Sleeper (2+1),2.9,Bangalore to Kalpetta (kerala),https://www.redbus.in/bus-tickets/bangalore-to-kalpetta
Suraj Holidays,22:30,06:15,07h 45m,"Starts from
INR 900","26 Seats available
8 Single",VE A/C Sleeper (2+1),4.3,Bangalore to Kalpetta (kerala),https://www.redbus.in/bus-tickets/bangalore-to-kalpetta
SURAJ TRAVEL HOUSE,21:00,05:15,08h 15m,"Starts from
INR 699",28 Seats available,VE A/C Seater / Sleeper (2+1),4.4,Bangalore to Kalpetta (kerala),https://www.redbus.in/bus-tickets/bangalore-to-kalpetta
SKS Tourist Corporation (REGD),21:00,04:20,07h 20m,"Starts from
INR 899","20 Seats available
3 Single",A/C Sleeper (2+1),3.3,Bangalore to Kalpetta (kerala),https://www.redbus.in/bus-tickets/bangalore-to-kalpetta
SKS Tourist Corporation (REGD),21:15,04:20,07h 05m,"Starts from
INR 849","37 Seats available
9 Single",Non A/C Seater / Sleeper (2+1),3.3,Bangalore to Kalpetta (kerala),https://www.redbus.in/bus-tickets/bangalore-to-kalpetta
Vijay Lines,22:20,04:45,06h 25m,"Starts from
INR 999",40 Seats available,A/C Seater / Sleeper (2+1),1.9,Bangalore to Kalpetta (kerala),https://www.redbus.in/bus-tickets/bangalore-to-kalpetta
KSRTC (Kerala) - 129,17:30,22:50,05h 20m,INR 391,38 Seats available,SWIFT-GARUDA A/C SEATER BUS,2.7,Mysore to Kozhikode,https://www.redbus.in/bus-tickets/mysore-to-kozhikode
KSRTC (Kerala) - 793,18:30,00:00,05h 30m,INR 285,46 Seats available,Super Fast Non AC Seater (2+3),3.6,Mysore to Kozhikode,https://www.redbus.in/bus-tickets/mysore-to-kozhikode
KSRTC (Kerala) - 97,18:51,00:50,05h 59m,INR 356,1 Seat available,Swift Deluxe Non AC Air Bus (2+2),4.0,Mysore to Kozhikode,https://www.redbus.in/bus-tickets/mysore-to-kozhikode
KSRTC (Kerala) - 171,19:10,01:20,06h 10m,INR 419,"15 Seats available
5 Window",Swift Deluxe Non AC Air Bus (2+2),4.0,Mysore to Kozhikode,https://www.redbus.in/bus-tickets/mysore-to-kozhikode
KSRTC (Kerala) - 553,19:50,01:25,05h 35m,INR 419,22 Seats available,Super Express Non AC Seater Air Bus (2+2),4.0,Mysore to Kozhikode,https://www.redbus.in/bus-tickets/mysore-to-kozhikode
KSRTC (Kerala) - 51,21:50,04:24,06h 34m,INR 419,"28 Seats available
11 Window",Swift Deluxe Non AC Air Bus (2+2),4.3,Mysore to Kozhikode,https://www.redbus.in/bus-tickets/mysore-to-kozhikode
KSRTC (Kerala) - 789,22:30,04:25,05h 55m,INR 473,28 Seats available,Super Fast Non AC Seater (2+3),4.0,Mysore to Kozhikode,https://www.redbus.in/bus-tickets/mysore-to-kozhikode
KSRTC (Kerala) - 1077,22:30,05:50,07h 20m,INR 319,47 Seats available,Super Fast Non AC Seater (2+3),4.0,Mysore to Kozhikode,https://www.redbus.in/bus-tickets/mysore-to-kozhikode
KSRTC (Kerala) - 1585,23:36,05:36,06h 00m,INR 419,25 Seats available,Super Express Non AC Seater Air Bus (2+2),4.2,Mysore to Kozhikode,https://www.redbus.in/bus-tickets/mysore-to-kozhikode
Suraj Holidays,23:00,06:00,07h 00m,"Starts from
INR 750","21 Seats available
4 Single",NON AC Seater / Sleeper 2+1,4.3,Mysore to Kozhikode,https://www.redbus.in/bus-tickets/mysore-to-kozhikode
A1 Travels,23:30,05:45,06h 15m,"Starts from
INR 700",25 Seats available,Bharat Benz A/C Seater /Sleeper (2+1),3.0,Mysore to Kozhikode,https://www.redbus.in/bus-tickets/mysore-to-kozhikode
SKS Tours & Travels,23:50,05:40,05h 50m,"Starts from
INR 849",19 Seats available,A/C Sleeper (2+1),3.6,Mysore to Kozhikode,https://www.redbus.in/bus-tickets/mysore-to-kozhikode
NS Transports,00:10,06:10,06h 00m,"Starts from
INR 800","21 Seats available
4 Single",Non A/C Seater / Sleeper (2+1),4.2,Mysore to Kozhikode,https://www.redbus.in/bus-tickets/mysore-to-kozhikode
NS Transports,00:30,06:30,06h 00m,"Starts from
INR 800","8 Seats available
1 Single",Non A/C Seater / Sleeper (2+1),4.2,Mysore to Kozhikode,https://www.redbus.in/bus-tickets/mysore-to-kozhikode
National travels and logistics,00:40,06:30,05h 50m,"Starts from
INR 849 749","21 Seats available
5 Single",NON A/C Sleeper (2+1),3.5,Mysore to Kozhikode,https://www.redbus.in/bus-tickets/mysore-to-kozhikode
Sam Tourist,00:45,07:05,06h 20m,"Starts from
INR 599","27 Seats available
7 Single",NON AC Seater / Sleeper 2+1,4.0,Mysore to Kozhikode,https://www.redbus.in/bus-tickets/mysore-to-kozhikode
A1 Travels,17:30,23:30,06h 00m,INR 600,32 Seats available,Bharat Benz A/C Sleeper (2+1),2.8,Mysore to Kozhikode,https://www.redbus.in/bus-tickets/mysore-to-kozhikode
SKS Tourist Corporation (REGD),23:55,05:30,05h 35m,"Starts from
INR 899","19 Seats available
2 Single",A/C Sleeper (2+1),3.6,Mysore to Kozhikode,https://www.redbus.in/bus-tickets/mysore-to-kozhikode
NS Transports,00:45,07:30,06h 45m,INR 1100,"9 Seats available
2 Window",VE A/C Sleeper (2+1),4.2,Mysore to Kozhikode,https://www.redbus.in/bus-tickets/mysore-to-kozhikode
KSRTC (Kerala) - 578,20:00,04:00,08h 00m,INR 426,29 Seats available,Super Express Non AC Seater Air Bus (2+2),2.4,Kalpetta (kerala) to Bangalore,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore
KSRTC (Kerala) - 72,20:35,03:35,07h 00m,INR 586,26 Seats available,SWIFT-GARUDA A/C SEATER BUS,3.2,Kalpetta (kerala) to Bangalore,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore
KSRTC (Kerala) - 1583,21:57,05:21,07h 24m,INR 548,18 Seats available,Super Express Non AC Seater Air Bus (2+2),3.6,Kalpetta (kerala) to Bangalore,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore
KSRTC (Kerala) - 1584,23:29,06:38,07h 09m,INR 548,35 Seats available,Super Express Non AC Seater Air Bus (2+2),3.4,Kalpetta (kerala) to Bangalore,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore
KSRTC (Kerala) - 50,23:51,06:41,06h 50m,INR 548,"19 Seats available
5 Window",Swift Deluxe Non AC Air Bus (2+2),4.1,Kalpetta (kerala) to Bangalore,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore
MMK Travels,23:45,06:00,06h 15m,"Starts from
INR 700","17 Seats available
1 Single",VE A/C Seater / Sleeper (2+1),4.3,Kalpetta (kerala) to Bangalore,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore
DLT BUS,23:45,06:30,06h 45m,INR 899,"19 Seats available
3 Single",A/C Sleeper (2+1),4.0,Kalpetta (kerala) to Bangalore,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore
MMK Travels,23:45,06:00,06h 15m,"Starts from
INR 700","17 Seats available
1 Single",VE A/C Seater / Sleeper (2+1),4.7,Kalpetta (kerala) to Bangalore,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore
A1 Travels,23:10,06:30,07h 20m,"Starts from
INR 550",21 Seats available,Non A/C Seater / Sleeper (2+1),3.6,Kalpetta (kerala) to Bangalore,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore
Silver Line Travels,22:45,05:45,07h 00m,INR 999,"38 Seats available
19 Window",NON A/C Semi Sleeper (2+2),4.3,Kalpetta (kerala) to Bangalore,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore
SKS Tourist Corporation (REGD),23:50,06:30,06h 40m,"Starts from
INR 899","23 Seats available
7 Single",A/C Sleeper (2+1),3.3,Kalpetta (kerala) to Bangalore,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore
DLT BUS,23:59,06:30,06h 31m,INR 899,"21 Seats available
5 Single",A/C Sleeper (2+1),3.8,Kalpetta (kerala) to Bangalore,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore
SKS Tourist Corporation (REGD),23:45,05:30,05h 45m,"Starts from
INR 849","27 Seats available
5 Single",Non A/C Seater / Sleeper (2+1),4.5,Kalpetta (kerala) to Bangalore,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore
SKS Tourist Corporation (REGD),23:55,06:30,06h 35m,"Starts from
INR 899","34 Seats available
10 Single",A/C Sleeper (2+1),2.9,Kalpetta (kerala) to Bangalore,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore
Kallada Travels (Suresh Kallada),16:35,23:55,07h 20m,INR 1200,"15 Seats available
6 Single",A/C Sleeper (2+1),4.0,Kalpetta (kerala) to Bangalore,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore
Suraj Holidays,23:58,07:15,07h 17m,"Starts from
INR 850","28 Seats available
8 Single",VE A/C Sleeper (2+1),3.8,Kalpetta (kerala) to Bangalore,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore
SKS Tourist Corporation (REGD),23:45,05:30,05h 45m,"Starts from
INR 849","29 Seats available
5 Single",Non A/C Seater / Sleeper (2+1),3.3,Kalpetta (kerala) to Bangalore,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore
Kallada Travels (Suresh Kallada),16:35,23:55,07h 20m,INR 1300,"15 Seats available
6 Single",A/C Sleeper (2+1),3.2,Kalpetta (kerala) to Bangalore,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore
Suraj Holidays,23:59,07:15,07h 16m,"Starts from
INR 850","27 Seats available
7 Single",VE A/C Sleeper (2+1),3.1,Kalpetta (kerala) to Bangalore,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore
Bharathi Travels,17:00,23:30,06h 30m,"Starts from
INR 1390",23 Seats available,A/C Sleeper (2+1),1.6,Kalpetta (kerala) to Bangalore,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore
Bharathi Travels,17:20,23:30,06h 10m,INR 1490 1390,1 Seat available,A/C Sleeper (2+1),1.5,Kalpetta (kerala) to Bangalore,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore
KSRTC (Kerala) - 2716,17:15,20:45,03h 30m,INR 181,50 Seats available,Super Fast Non AC Seater (2+3),3.2,Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur
KSRTC (Kerala) - 323,17:25,20:45,03h 20m,INR 181,43 Seats available,Super Fast Non AC Seater (2+3),3.2,Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur
KSRTC (Kerala) - 1862,17:30,21:00,03h 30m,INR 253,"30 Seats available
14 Window",Low Floor AC Seater 2+2,3.1,Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur
KSRTC (Kerala) - 503,17:42,20:40,02h 58m,INR 216,34 Seats available,Super Express Non AC Seater Air Bus (2+2),3.2,Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur
KSRTC (Kerala) - 556,18:00,20:50,02h 50m,INR 216,28 Seats available,Super Express Non AC Seater Air Bus (2+2),3.2,Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur
KSRTC (Kerala) - 1872,18:30,21:35,03h 05m,INR 253,"25 Seats available
11 Window",Low Floor AC Seater 2+2,2.2,Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur
KSRTC (Kerala) - 48,19:00,21:35,02h 35m,INR 216,"22 Seats available
8 Window",Swift Deluxe Non AC Air Bus (2+2),3.2,Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur
KSRTC (Kerala) - 2372,19:30,22:05,02h 35m,INR 253,"22 Seats available
11 Window",Low Floor AC Seater 2+2,1.6,Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur
KSRTC (Kerala) - 467,19:55,22:50,02h 55m,INR 216,38 Seats available,Super Express Non AC Seater Air Bus (2+2),3.2,Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur
KSRTC (Kerala) - 1956,20:00,23:30,03h 30m,INR 181,50 Seats available,Super Fast Non AC Seater (2+3),3.2,Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur
KSRTC (Kerala) - 564,20:12,22:40,02h 28m,INR 216,35 Seats available,Super Express Non AC Seater Air Bus (2+2),3.2,Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur
KSRTC (Kerala) - 46,20:25,23:00,02h 35m,INR 216,"35 Seats available
15 Window",Swift Deluxe Non AC Air Bus (2+2),3.2,Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur
KSRTC (Kerala) - 2393,20:30,23:35,03h 05m,INR 253,"29 Seats available
13 Window",Low Floor AC Seater 2+2,3.2,Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur
KSRTC (Kerala) - 2206,20:34,23:29,02h 55m,INR 216,34 Seats available,Super Express Non AC Seater Air Bus (2+2),3.2,Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur
KSRTC (Kerala) - 1506,20:35,00:10,03h 35m,INR 181,48 Seats available,Super Fast Non AC Seater (2+3),3.2,Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur
KSRTC (Kerala) - 567,20:40,00:15,03h 35m,INR 201,39 Seats available,Super Express Non AC Seater Air Bus (2+2),3.2,Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur
KSRTC (Kerala) - 424,20:45,00:30,03h 45m,INR 181,45 Seats available,Super Fast Non AC Seater (2+3),3.2,Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur
KSRTC (Kerala) - 1378,20:50,00:14,03h 24m,INR 340,"32 Seats available
18 Window",AC MULTI AXLE,3.2,Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur
KSRTC (Kerala) - 827,21:00,00:30,03h 30m,INR 181,47 Seats available,Super Fast Non AC Seater (2+3),3.2,Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur
KSRTC (Kerala) - 815,21:10,00:55,03h 45m,INR 181,50 Seats available,Super Fast Non AC Seater (2+3),3.2,Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur
KSRTC (Kerala) - 531,21:15,23:40,02h 25m,INR 216,31 Seats available,Super Express Non AC Seater Air Bus (2+2),3.2,Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur
KSRTC (Kerala) - 42,21:25,00:05,02h 40m,INR 216,"25 Seats available
10 Window",Swift Deluxe Non AC Air Bus (2+2),3.2,Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur
KSRTC (Kerala) - 1880,21:30,00:35,03h 05m,INR 253,"29 Seats available
13 Window",Low Floor AC Seater 2+2,3.7,Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur
KSRTC (Kerala) - 344,21:45,01:05,03h 20m,INR 181,49 Seats available,Super Fast Non AC Seater (2+3),3.2,Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur
KSRTC (Kerala) - 44,21:50,00:40,02h 50m,INR 216,"28 Seats available
14 Window",Swift Deluxe Non AC Air Bus (2+2),3.2,Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur
KSRTC (Kerala) - 1212,22:00,00:30,02h 30m,INR 340,"33 Seats available
15 Window",AC MULTI AXLE,3.2,Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur
KSRTC (Kerala) - 1100,22:05,00:50,02h 45m,INR 340,"48 Seats available
24 Window",AC MULTI AXLE,3.2,Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur
KSRTC (Kerala) - 409,22:15,00:45,02h 30m,INR 216,28 Seats available,Super Express Non AC Seater Air Bus (2+2),3.2,Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur
KSRTC (Kerala) - 370,22:20,01:20,03h 00m,INR 340,"39 Seats available
19 Window",AC MULTI AXLE,3.2,Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur
KSRTC (Kerala) - 2743,22:20,01:15,02h 55m,INR 216,32 Seats available,Super Express Non AC Seater Air Bus (2+2),3.2,Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur
KSRTC (Kerala) - 666,22:25,01:55,03h 30m,INR 181,50 Seats available,Super Fast Non AC Seater (2+3),3.2,Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur
KSRTC (Kerala) - 1841,22:30,01:40,03h 10m,INR 253,"31 Seats available
15 Window",Low Floor AC Seater 2+2,3.2,Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur
KSRTC (Kerala) - 2724,22:30,02:00,03h 30m,INR 174,"43 Seats available
16 Window",Super Fast Non AC Seater (2+3),3.2,Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur
KSRTC (Kerala) - 582,22:40,01:45,03h 05m,INR 201,33 Seats available,Super Express Non AC Seater Air Bus (2+2),3.2,Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur
KSRTC (Kerala) - 781,22:45,02:10,03h 25m,INR 181,49 Seats available,Super Fast Non AC Seater (2+3),3.2,Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur
KSRTC (Kerala) - 129,22:50,01:05,02h 15m,INR 227,41 Seats available,SWIFT-GARUDA A/C SEATER BUS,3.2,Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur
KSRTC (Kerala) - 586,22:50,02:05,03h 15m,INR 201,30 Seats available,Super Express Non AC Seater Air Bus (2+2),3.2,Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur
KSRTC (Kerala) - 128,22:55,01:35,02h 40m,INR 216,"34 Seats available
17 Window",Super Deluxe Non AC Seater Air Bus (2+2),3.2,Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur
KSRTC (Kerala) - 1011,23:00,02:25,03h 25m,INR 174,"40 Seats available
14 Window",Super Fast Non AC Seater (2+3),3.2,Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur
KSRTC (Kerala) - 798,23:00,02:10,03h 10m,INR 181,49 Seats available,Super Fast Non AC Seater (2+3),3.2,Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur
KSRTC (Kerala) - 279,23:05,02:50,03h 45m,INR 181,49 Seats available,Super Fast Non AC Seater (2+3),3.2,Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur
KSRTC (Kerala) - 314,23:15,02:45,03h 30m,INR 181,41 Seats available,Super Fast Non AC Seater (2+3),3.2,Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur
KSRTC (Kerala) - 2784,23:20,02:20,03h 00m,INR 201,35 Seats available,Super Express Non AC Seater Air Bus (2+2),3.2,Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur
KSRTC (Kerala) - 673,23:25,02:40,03h 15m,INR 181,47 Seats available,Super Fast Non AC Seater (2+3),3.2,Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur
KSRTC (Kerala) - 1843,23:30,02:35,03h 05m,INR 253,"28 Seats available
13 Window",Low Floor AC Seater 2+2,3.2,Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur
KSRTC (Kerala) - 516,23:40,02:00,02h 20m,INR 216,31 Seats available,Super Express Non AC Seater Air Bus (2+2),3.2,Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur
KSRTC (Kerala) - 1963,23:45,03:05,03h 20m,INR 181,50 Seats available,Super Fast Non AC Seater (2+3),3.2,Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur
KSRTC (Kerala) - 345,23:55,03:35,03h 40m,INR 181,49 Seats available,Super Fast Non AC Seater (2+3),3.2,Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur
KSRTC (Kerala) - 505,23:59,02:15,02h 16m,INR 216,34 Seats available,Super Express Non AC Seater Air Bus (2+2),3.2,Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur
EMERALD TRAVELS,21:55,00:30,02h 35m,INR 900,23 Seats available,A/C Sleeper (2+1),3.1,Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur
BLM Transports,22:00,01:00,03h 00m,"Starts from
INR 950 903","26 Seats available
10 Single",A/C Sleeper (2+1),3.9,Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur
Madhavi Travels,22:20,01:10,02h 50m,INR 999 999,"1 Seat available
1 Single",A/C Sleeper (2+1),4.0,Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur
A1 Travels,23:30,01:30,02h 00m,"Starts from
INR 1000",32 Seats available,Bharat Benz A/C Sleeper (2+1),3.7,Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur
Surya Connect,23:55,03:35,03h 40m,INR 650,1 Seat available,Volvo A/C Semi Sleeper (2+2),4.3,Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur
Cochin Express,23:55,03:35,03h 40m,INR 700,"41 Seats available
20 Window",A/C Seater Push Back (2+2),4.0,Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur
Cochin Express,23:59,03:30,03h 31m,INR 700,"23 Seats available
11 Window",Volvo Multi-Axle B9R A/c Semi Sleeper (2+2),4.0,Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur
Kalpaka Travels 1,23:59,03:45,03h 46m,INR 700,"21 Seats available
5 Single",A/C Sleeper (2+1),4.0,Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur
Cochin Express,23:59,03:30,03h 31m,INR 800,"19 Seats available
5 Single",A/C Sleeper (2+1),4.0,Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur
Arya Travels,23:59,03:15,03h 16m,"Starts from
INR 745","23 Seats available
7 Single",A/C Sleeper (2+1),3.1,Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur
Arya Travels,23:59,03:15,03h 16m,INR 545,"23 Seats available
9 Window",A/C Semi Sleeper (2+2),3.1,Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur
Arya Travels,23:59,03:30,03h 31m,INR 645,"23 Seats available
9 Window",Volvo Multi-Axle A/C Semi Sleeper (2+2),3.1,Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur
Arya Travels,23:59,03:45,03h 46m,INR 849,"5 Seats available
2 Window",Volvo Multi-Axle A/C Semi Sleeper (2+2),3.1,Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur
Kalpaka Travels 1,23:59,03:40,03h 41m,INR 550,"32 Seats available
15 Window",A/C Semi Sleeper (2+2),4.0,Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur
KSRTC (Kerala) - 431,17:15,04:45,11h 30m,INR 515,49 Seats available,Super Fast Non AC Seater (2+3),3.2,Thiruvananthapuram to Kozhikode,https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode
KSRTC (Kerala) - 368,17:25,03:05,09h 40m,INR 935,"42 Seats available
19 Window",AC MULTI AXLE,3.2,Thiruvananthapuram to Kozhikode,https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode
KSRTC (Kerala) - 43,17:40,03:21,09h 41m,INR 586,"20 Seats available
7 Window",Swift Deluxe Non AC Air Bus (2+2),3.2,Thiruvananthapuram to Kozhikode,https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode
KSRTC (Kerala) - 1845,18:00,04:10,10h 10m,INR 742,"29 Seats available
14 Window",Low Floor AC Seater 2+2,3.2,Thiruvananthapuram to Kozhikode,https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode
KSRTC (Kerala) - 377,18:10,02:49,08h 39m,INR 904,"44 Seats available
23 Window",AC MULTI AXLE,3.2,Thiruvananthapuram to Kozhikode,https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode
KSRTC (Kerala) - 47,18:30,03:52,09h 22m,INR 586,"31 Seats available
13 Window",Swift Deluxe Non AC Air Bus (2+2),3.2,Thiruvananthapuram to Kozhikode,https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode
KSRTC (Kerala) - 2364,19:00,05:10,10h 10m,INR 723,"27 Seats available
12 Window",Low Floor AC Seater 2+2,3.2,Thiruvananthapuram to Kozhikode,https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode
KSRTC (Kerala) - 49,19:10,04:20,09h 10m,INR 565,"24 Seats available
7 Window",Swift Deluxe Non AC Air Bus (2+2),3.2,Thiruvananthapuram to Kozhikode,https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode
KSRTC (Kerala) - 425,19:15,04:10,08h 55m,INR 545,30 Seats available,Super Express Non AC Seater Air Bus (2+2),3.2,Thiruvananthapuram to Kozhikode,https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode
KSRTC (Kerala) - 507,20:00,03:35,07h 35m,INR 565,31 Seats available,Super Express Non AC Seater Air Bus (2+2),3.2,Thiruvananthapuram to Kozhikode,https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode
KSRTC (Kerala) - 2383,20:00,06:10,10h 10m,INR 742,"23 Seats available
9 Window",Low Floor AC Seater 2+2,3.2,Thiruvananthapuram to Kozhikode,https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode
KSRTC (Kerala) - 528,20:45,04:40,07h 55m,INR 586,39 Seats available,Super Express Non AC Seater Air Bus (2+2),4.1,Thiruvananthapuram to Kozhikode,https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode
KSRTC (Kerala) - 1855,21:00,07:00,10h 00m,INR 723,"28 Seats available
12 Window",Low Floor AC Seater 2+2,3.2,Thiruvananthapuram to Kozhikode,https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode
KSRTC (Kerala) - 1124,21:01,05:45,08h 44m,INR 586,37 Seats available,Super Express Non AC Seater Air Bus (2+2),2.3,Thiruvananthapuram to Kozhikode,https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode
KSRTC (Kerala) - 45,21:10,06:13,09h 03m,INR 565,"29 Seats available
12 Window",Swift Deluxe Non AC Air Bus (2+2),3.0,Thiruvananthapuram to Kozhikode,https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode
