Bus Name,Departure Time,Reaching Time,Duration,Bus Price,Seat Availability,Bus Type,Rating,Bus Route,Bus Route Link
Indo Canadian Transport Pvt. Ltd.,12:00,01:00,13h 00m,INR 3850,"42 Seats available
28 Window",A/C Sleeper (2+1),4.5,Amritsar to Delhi Airport,https://www.redbus.in/bus-tickets/amritsar-to-delhi-airport
Indo Canadian Transport Pvt. Ltd.,21:00,10:00,13h 00m,INR 3300,"44 Seats available
22 Window",A/C Semi Sleeper (2+2),4.5,Amritsar to Delhi Airport,https://www.redbus.in/bus-tickets/amritsar-to-delhi-airport
Indo Canadian Transport Pvt. Ltd.,10:00,21:00,11h 00m,INR 2500,"44 Seats available
22 Window",A/C Semi Sleeper (2+2),4.5,Amritsar to Delhi Airport,https://www.redbus.in/bus-tickets/amritsar-to-delhi-airport
Indo Canadian Transport Pvt. Ltd.,12:00,23:00,11h 00m,INR 2500,"51 Seats available
25 Window",A/C Semi Sleeper (2+2),4.5,Amritsar to Delhi Airport,https://www.redbus.in/bus-tickets/amritsar-to-delhi-airport
Indo Canadian Transport Pvt. Ltd.,14:00,01:00,11h 00m,INR 2500,"44 Seats available
22 Window",A/C Semi Sleeper (2+2),4.5,Amritsar to Delhi Airport,https://www.redbus.in/bus-tickets/amritsar-to-delhi-airport
Indo Canadian Transport Pvt. Ltd.,16:00,03:00,11h 00m,INR 2500,"51 Seats available
25 Window",A/C Semi Sleeper (2+2),4.5,Amritsar to Delhi Airport,https://www.redbus.in/bus-tickets/amritsar-to-delhi-airport
Indo Canadian Transport Pvt. Ltd.,18:00,05:00,11h 00m,INR 2500,"28 Seats available
10 Single",A/C Sleeper (2+1),4.5,Amritsar to Delhi Airport,https://www.redbus.in/bus-tickets/amritsar-to-delhi-airport
Indo Canadian Transport Pvt. Ltd.,20:00,07:00,11h 00m,INR 2500,"44 Seats available
22 Window",A/C Semi Sleeper (2+2),4.5,Amritsar to Delhi Airport,https://www.redbus.in/bus-tickets/amritsar-to-delhi-airport
Indo Canadian Transport Pvt. Ltd.,21:55,08:55,11h 00m,INR 2500,"30 Seats available
10 Single",A/C Sleeper (2+1),4.5,Amritsar to Delhi Airport,https://www.redbus.in/bus-tickets/amritsar-to-delhi-airport
Indo Canadian Transport Pvt. Ltd.,12:00,23:00,11h 00m,INR 3000,"42 Seats available
28 Window",A/C Sleeper (2+1),4.5,Amritsar to Delhi Airport,https://www.redbus.in/bus-tickets/amritsar-to-delhi-airport
Indo Canadian Transport Pvt. Ltd.,21:55,10:55,13h 00m,INR 3300,"51 Seats available
25 Window",A/C Semi Sleeper (2+2),4.5,Amritsar to Delhi Airport,https://www.redbus.in/bus-tickets/amritsar-to-delhi-airport
Indo Canadian Transport Pvt. Ltd.,10:00,23:00,13h 00m,INR 3300,"34 Seats available
14 Window",A/C Semi Sleeper (2+2),4.5,Amritsar to Delhi Airport,https://www.redbus.in/bus-tickets/amritsar-to-delhi-airport
PEPSU (Punjab) - 67162,11:25,22:30,11h 05m,INR 1078,"36 Seats available
16 Window",Volvo AC Seater (2+2),3.8,Kapurthala to Delhi,https://www.redbus.in/bus-tickets/kapurthala-to-delhi
PEPSU (Punjab) - 67135,14:22,01:35,11h 13m,INR 1078,"39 Seats available
19 Window",Volvo AC Seater (2+2),3.8,Kapurthala to Delhi,https://www.redbus.in/bus-tickets/kapurthala-to-delhi
Zingbus Plus,17:20,03:35,10h 15m,"Starts from
INR 1123 983",28 Seats available,Bharat Benz A/C Seater /Sleeper (2+1),4.3,Delhi Airport to Jalandhar,https://www.redbus.in/bus-tickets/delhi-airport-to-jalandhar
Zingbus Plus,19:50,06:20,10h 30m,"Starts from
INR 954 835","31 Seats available
16 Window",Scania A/C Semi Sleeper (2+2),4.3,Delhi Airport to Jalandhar,https://www.redbus.in/bus-tickets/delhi-airport-to-jalandhar
Indo Canadian Transport Pvt. Ltd.,16:30,04:15,11h 45m,INR 3300,"49 Seats available
23 Window",A/C Semi Sleeper (2+2),4.5,Delhi Airport to Jalandhar,https://www.redbus.in/bus-tickets/delhi-airport-to-jalandhar
Indo Canadian Transport Pvt. Ltd.,23:30,11:15,11h 45m,INR 3300,"37 Seats available
17 Window",A/C Semi Sleeper (2+2),4.5,Delhi Airport to Jalandhar,https://www.redbus.in/bus-tickets/delhi-airport-to-jalandhar
Indo Canadian Transport Pvt. Ltd.,10:50,22:35,11h 45m,INR 3850,"37 Seats available
23 Window",A/C Sleeper (2+1),4.5,Delhi Airport to Jalandhar,https://www.redbus.in/bus-tickets/delhi-airport-to-jalandhar
Indo Canadian Transport Pvt. Ltd.,13:00,00:45,11h 45m,INR 3300,"49 Seats available
24 Window",A/C Semi Sleeper (2+2),4.5,Delhi Airport to Jalandhar,https://www.redbus.in/bus-tickets/delhi-airport-to-jalandhar
Indo Canadian Transport Pvt. Ltd.,19:30,07:15,11h 45m,INR 3300,"49 Seats available
23 Window",A/C Semi Sleeper (2+2),4.5,Delhi Airport to Jalandhar,https://www.redbus.in/bus-tickets/delhi-airport-to-jalandhar
Indo Canadian Transport Pvt. Ltd.,22:00,09:45,11h 45m,INR 3850,"42 Seats available
28 Window",A/C Sleeper (2+1),4.5,Delhi Airport to Jalandhar,https://www.redbus.in/bus-tickets/delhi-airport-to-jalandhar
Indo Canadian Transport Pvt. Ltd.,14:30,02:15,11h 45m,INR 3300,"44 Seats available
22 Window",A/C Semi Sleeper (2+2),4.5,Delhi Airport to Jalandhar,https://www.redbus.in/bus-tickets/delhi-airport-to-jalandhar
Chandigarh Transport Undertaking (CTU) - 165965,15:10,20:40,05h 30m,INR 371.43,"47 Seats available
18 Window",HVAC Seater (2+3),4.4,Chandigarh to Bathinda,https://www.redbus.in/bus-tickets/chandigarh-to-bathinda
Orbit Aviation Pvt. Ltd.,11:00,14:55,03h 55m,INR 600,"39 Seats available
16 Window",A/C Seater (2+2),3.2,Chandigarh to Bathinda,https://www.redbus.in/bus-tickets/chandigarh-to-bathinda
Orbit Aviation Pvt. Ltd.,12:00,15:50,03h 50m,INR 600,"47 Seats available
22 Window",A/C Seater (2+2),3.7,Chandigarh to Bathinda,https://www.redbus.in/bus-tickets/chandigarh-to-bathinda
Orbit Aviation Pvt. Ltd.,14:05,18:20,04h 15m,INR 600,"34 Seats available
13 Window",A/C Seater (2+2),3.6,Chandigarh to Bathinda,https://www.redbus.in/bus-tickets/chandigarh-to-bathinda
Orbit Aviation Pvt. Ltd.,14:50,18:40,03h 50m,INR 500,"49 Seats available
24 Window",A/C Seater (2+2),3.7,Chandigarh to Bathinda,https://www.redbus.in/bus-tickets/chandigarh-to-bathinda
Orbit Aviation Pvt. Ltd.,15:25,19:10,03h 45m,INR 500,"30 Seats available
13 Window",A/C Seater (2+2),4.1,Chandigarh to Bathinda,https://www.redbus.in/bus-tickets/chandigarh-to-bathinda
NEW FATEH BUS SERVICE,16:25,20:15,03h 50m,INR 600 540,30 Seats available,Volvo A/C Semi Sleeper (2+2),4.3,Chandigarh to Bathinda,https://www.redbus.in/bus-tickets/chandigarh-to-bathinda
Orbit Aviation Pvt. Ltd.,16:55,20:40,03h 45m,INR 600,"41 Seats available
20 Window",A/C Seater (2+2),3.1,Chandigarh to Bathinda,https://www.redbus.in/bus-tickets/chandigarh-to-bathinda
RATHORE TRAVELS AGENCY,18:30,23:15,04h 45m,"Starts from
INR 700","26 Seats available
6 Single",AC Sleeper (2+1),4.8,Chandigarh to Bathinda,https://www.redbus.in/bus-tickets/chandigarh-to-bathinda
Zimindara Travels,20:00,01:30,05h 30m,"Starts from
INR 810","36 Seats available
24 Window",AC Sleeper (2+1),4.1,Chandigarh to Bathinda,https://www.redbus.in/bus-tickets/chandigarh-to-bathinda
Rajpreet Travels and cargo,20:00,01:15,05h 15m,"Starts from
INR 666 466","36 Seats available
10 Single",A/C Sleeper (2+1),3.4,Chandigarh to Bathinda,https://www.redbus.in/bus-tickets/chandigarh-to-bathinda
Zimindara Travels,20:05,01:30,05h 25m,"Starts from
INR 810",28 Seats available,AC Sleeper (2+1),4.1,Chandigarh to Bathinda,https://www.redbus.in/bus-tickets/chandigarh-to-bathinda
Zimindara Travels,20:15,01:30,05h 15m,"Starts from
INR 810",36 Seats available,AC Sleeper (2+1),4.1,Chandigarh to Bathinda,https://www.redbus.in/bus-tickets/chandigarh-to-bathinda
Zimindara Travels,20:30,01:50,05h 20m,"Starts from
INR 810 770",29 Seats available,AC Sleeper (2+1),4.1,Chandigarh to Bathinda,https://www.redbus.in/bus-tickets/chandigarh-to-bathinda
Zimindara Travels,20:35,01:50,05h 15m,"Starts from
INR 810",36 Seats available,AC Sleeper (2+1),4.1,Chandigarh to Bathinda,https://www.redbus.in/bus-tickets/chandigarh-to-bathinda
Rajpreet Travels and cargo,20:40,02:00,05h 20m,"Starts from
INR 858 658",34 Seats available,A/C Sleeper (2+1),3.4,Chandigarh to Bathinda,https://www.redbus.in/bus-tickets/chandigarh-to-bathinda
Zimindara Travels,20:45,01:50,05h 05m,"Starts from
INR 810",36 Seats available,AC Sleeper (2+1),4.1,Chandigarh to Bathinda,https://www.redbus.in/bus-tickets/chandigarh-to-bathinda
Rajpreet Travels and cargo,21:00,01:30,04h 30m,"Starts from
INR 905 705",34 Seats available,A/C Sleeper (2+1),3.4,Chandigarh to Bathinda,https://www.redbus.in/bus-tickets/chandigarh-to-bathinda
Orbit Aviation Pvt. Ltd.,21:15,01:30,04h 15m,"Starts from
INR 700 525",37 Seats available,A/C Sleeper (2+1),3.7,Chandigarh to Bathinda,https://www.redbus.in/bus-tickets/chandigarh-to-bathinda
Orbit Aviation Pvt. Ltd.,21:20,01:30,04h 10m,"Starts from
INR 700 525",36 Seats available,A/C Sleeper (2+1),3.7,Chandigarh to Bathinda,https://www.redbus.in/bus-tickets/chandigarh-to-bathinda
Orbit Aviation Pvt. Ltd.,21:30,01:30,04h 00m,"Starts from
INR 700 525",36 Seats available,A/C Sleeper (2+1),3.5,Chandigarh to Bathinda,https://www.redbus.in/bus-tickets/chandigarh-to-bathinda
New deep bus service,12:35,16:40,04h 05m,INR 571.43,"20 Seats available
10 Window",Volvo Multi-Axle A/C Seater (2+2),2.7,Chandigarh to Bathinda,https://www.redbus.in/bus-tickets/chandigarh-to-bathinda
Orbit Aviation Pvt. Ltd.,13:30,17:30,04h 00m,INR 500,"44 Seats available
21 Window",A/C Seater (2+2),2.7,Chandigarh to Bathinda,https://www.redbus.in/bus-tickets/chandigarh-to-bathinda
AMBIKA MISHRA TRAVELS,20:40,01:10,04h 30m,"Starts from
INR 650","22 Seats available
7 Single",AC Sleeper (2+1),2.5,Chandigarh to Bathinda,https://www.redbus.in/bus-tickets/chandigarh-to-bathinda
Rajpreet Travels and cargo,19:00,23:00,04h 00m,"Starts from
INR 950","26 Seats available
8 Single",A/C Sleeper (2+1),3.4,Chandigarh to Bathinda,https://www.redbus.in/bus-tickets/chandigarh-to-bathinda
Jujhar Travels,16:20,20:45,04h 25m,INR 600,"41 Seats available
20 Window",Volvo A/C Semi Sleeper (2+2),4.0,Chandigarh to Faridkot,https://www.redbus.in/bus-tickets/chandigarh-to-faridkot
Orbit Aviation Pvt. Ltd.,11:00,12:30,01h 30m,INR 200,"40 Seats available
16 Window",A/C Seater (2+2),4.4,Chandigarh to Patiala,https://www.redbus.in/bus-tickets/chandigarh-to-patiala
Orbit Aviation Pvt. Ltd.,12:00,13:30,01h 30m,INR 200,"47 Seats available
22 Window",A/C Seater (2+2),3.3,Chandigarh to Patiala,https://www.redbus.in/bus-tickets/chandigarh-to-patiala
Orbit Aviation Pvt. Ltd.,14:50,16:30,01h 40m,INR 200,"49 Seats available
24 Window",A/C Seater (2+2),3.9,Chandigarh to Patiala,https://www.redbus.in/bus-tickets/chandigarh-to-patiala
Orbit Aviation Pvt. Ltd.,15:25,16:45,01h 20m,INR 200,"49 Seats available
24 Window",A/C Seater (2+2),3.7,Chandigarh to Patiala,https://www.redbus.in/bus-tickets/chandigarh-to-patiala
Orbit Aviation Pvt. Ltd.,13:30,15:20,01h 50m,INR 200,"45 Seats available
22 Window",A/C Seater (2+2),2.3,Chandigarh to Patiala,https://www.redbus.in/bus-tickets/chandigarh-to-patiala
Orbit Aviation Pvt. Ltd.,13:55,15:40,01h 45m,INR 200,"45 Seats available
22 Window",A/C Seater (2+2),2.5,Chandigarh to Patiala,https://www.redbus.in/bus-tickets/chandigarh-to-patiala
Orbit Aviation Pvt. Ltd.,16:55,18:30,01h 35m,INR 200,"45 Seats available
22 Window",A/C Seater (2+2),2.7,Chandigarh to Patiala,https://www.redbus.in/bus-tickets/chandigarh-to-patiala
Orbit Aviation Pvt. Ltd.,14:05,15:25,01h 20m,INR 850,"49 Seats available
24 Window",A/C Seater (2+2),3.7,Chandigarh to Patiala,https://www.redbus.in/bus-tickets/chandigarh-to-patiala
NEW FATEH BUS SERVICE,16:25,18:00,01h 35m,INR 600 540,31 Seats available,Volvo A/C Semi Sleeper (2+2),3.2,Chandigarh to Patiala,https://www.redbus.in/bus-tickets/chandigarh-to-patiala
