Bus Name,Departure Time,Reaching Time,Duration,Bus Price,Seat Availability,Bus Type,Rating,Bus Route,Bus Route Link
Orbit Aviation Pvt. Ltd.,13:47,20:40,06h 53m,"Starts from
INR 699 499",38 Seats available,Mercedes A/C Semi Sleeper (2+2),3.7,Chandigarh to Jammu (j and k),https://www.redbus.in/bus-tickets/chandigarh-to-jammu
Orbit Aviation Pvt. Ltd.,13:45,20:40,06h 55m,"Starts from
INR 699 499",38 Seats available,Mercedes A/C Semi Sleeper (2+2),3.7,Chandigarh to Jammu (j and k),https://www.redbus.in/bus-tickets/chandigarh-to-jammu
City Land Travels,23:15,05:40,06h 25m,"Starts from
INR 600 540","31 Seats available
4 Single",A/C Seater/Sleeper (2+1),3.6,Chandigarh to Jammu (j and k),https://www.redbus.in/bus-tickets/chandigarh-to-jammu
Jamna Travels (Delhi),01:29,09:15,07h 46m,"Starts from
INR 699","12 Seats available
6 Window",A/C Seater / Sleeper (2+2),3.4,Chandigarh to Jammu (j and k),https://www.redbus.in/bus-tickets/chandigarh-to-jammu
Apex Bus Travels,01:00,06:30,05h 30m,"Starts from
INR 549 449","38 Seats available
19 Window",A/C Seater / Sleeper (2+2),3.4,Chandigarh to Jammu (j and k),https://www.redbus.in/bus-tickets/chandigarh-to-jammu
Apex Bus Travels,00:00,05:30,05h 30m,"Starts from
INR 549 449",40 Seats available,A/C Seater / Sleeper (2+2),3.4,Chandigarh to Jammu (j and k),https://www.redbus.in/bus-tickets/chandigarh-to-jammu
Jamna Travels (Delhi),23:29,07:15,07h 46m,"Starts from
INR 699","24 Seats available
12 Window",A/C Seater / Sleeper (2+2),3.4,Chandigarh to Jammu (j and k),https://www.redbus.in/bus-tickets/chandigarh-to-jammu
Apex Bus Travels,22:15,03:45,05h 30m,"Starts from
INR 599 554",39 Seats available,A/C Seater / Sleeper (2+2),3.4,Chandigarh to Jammu (j and k),https://www.redbus.in/bus-tickets/chandigarh-to-jammu
Khurana Bus Service,16:25,23:00,06h 35m,INR 700 595,"33 Seats available
16 Window",Volvo A/C (2+2),3.3,Chandigarh to Jammu (j and k),https://www.redbus.in/bus-tickets/chandigarh-to-jammu
Khurana Bus Service,16:20,23:00,06h 40m,INR 800 680,"33 Seats available
16 Window",Volvo A/C (2+2),3.3,Chandigarh to Jammu (j and k),https://www.redbus.in/bus-tickets/chandigarh-to-jammu
RK Holiday,23:55,07:35,07h 40m,"Starts from
INR 1199","30 Seats available
1 Single",A/C Seater / Sleeper (2+2),2.9,Chandigarh to Jammu (j and k),https://www.redbus.in/bus-tickets/chandigarh-to-jammu
Big Bus,20:20,03:30,07h 10m,"Starts from
INR 595","41 Seats available
21 Window",A/C Seater / Sleeper (2+2),2.6,Chandigarh to Jammu (j and k),https://www.redbus.in/bus-tickets/chandigarh-to-jammu
SL Choudhary travels,21:25,05:00,07h 35m,INR 1000 900,36 Seats available,Bharath Benz A/C Sleeper (2+2),2.5,Chandigarh to Jammu (j and k),https://www.redbus.in/bus-tickets/chandigarh-to-jammu
RAO TRAVELS INDIA PVT LTD.,23:00,03:30,04h 30m,INR 3000,48 Seats available,Mercedes Benz A/C (2+2),2.3,Chandigarh to Jammu (j and k),https://www.redbus.in/bus-tickets/chandigarh-to-jammu
YUVI HOLIDAYS,21:30,05:30,08h 00m,"Starts from
INR 500 438","50 Seats available
26 Window",A/C Seater / Sleeper (2+2),2.1,Chandigarh to Jammu (j and k),https://www.redbus.in/bus-tickets/chandigarh-to-jammu
Amit Travels,01:30,08:30,07h 00m,"Starts from
INR 799","40 Seats available
23 Window",A/C Seater / Sleeper (2+1),1.7,Chandigarh to Jammu (j and k),https://www.redbus.in/bus-tickets/chandigarh-to-jammu
Amit Travels,01:15,08:30,07h 15m,"Starts from
INR 799","40 Seats available
23 Window",A/C Seater / Sleeper (2+1),1.7,Chandigarh to Jammu (j and k),https://www.redbus.in/bus-tickets/chandigarh-to-jammu
Manpreet Travels,04:00,12:30,08h 30m,INR 400,"27 Seats available
13 Window",NON A/C Seater (2+2),1.4,Jammu (j and k) to Kishtwar,https://www.redbus.in/bus-tickets/jammu-to-kishtwar
Manpreet Travels,08:30,16:00,07h 30m,INR 400,"27 Seats available
13 Window",NON A/C Seater (2+2),1.4,Jammu (j and k) to Kishtwar,https://www.redbus.in/bus-tickets/jammu-to-kishtwar
Manpreet Travels,08:00,15:30,07h 30m,INR 400,"27 Seats available
13 Window",NON A/C Seater (2+2),1.4,Jammu (j and k) to Kishtwar,https://www.redbus.in/bus-tickets/jammu-to-kishtwar
Manpreet Travels,05:40,13:30,07h 50m,INR 400,"27 Seats available
13 Window",NON A/C Seater (2+2),1.4,Jammu (j and k) to Kishtwar,https://www.redbus.in/bus-tickets/jammu-to-kishtwar
Manpreet Travels,07:00,14:30,07h 30m,INR 400,"27 Seats available
13 Window",NON A/C Seater (2+2),1.4,Jammu (j and k) to Kishtwar,https://www.redbus.in/bus-tickets/jammu-to-kishtwar
Bhawani Travels,00:20,06:20,06h 00m,INR 299,3 Seats available,A/C Seater / Sleeper (2+2),3.8,Jammu (j and k) to Amritsar,https://www.redbus.in/bus-tickets/jammu-to-amritsar
Golden Temple Express Volvo,00:20,06:10,05h 50m,"Starts from
INR 499 399","14 Seats available
7 Window",A/C Seater / Sleeper (2+2),3.2,Jammu (j and k) to Amritsar,https://www.redbus.in/bus-tickets/jammu-to-amritsar
Perfect Holiday,00:40,05:40,05h 00m,"Starts from
INR 372 316",11 Seats available,A/C Seater / Sleeper (2+2),3.1,Jammu (j and k) to Amritsar,https://www.redbus.in/bus-tickets/jammu-to-amritsar
AdJamna Travels-Jammu,14:30,18:22,03h 52m,"Starts from
INR 350 315",33 Seats available,A/C Seater Push Back (2+2),3.4,Jammu (j and k) to Amritsar,https://www.redbus.in/bus-tickets/jammu-to-amritsar
Bhawani Travels,01:00,05:30,04h 30m,"Starts from
INR 300 278","27 Seats available
13 Window",A/C Seater / Sleeper (2+2),3.9,Jammu (j and k) to Amritsar,https://www.redbus.in/bus-tickets/jammu-to-amritsar
Bhawani Travels,05:30,09:30,04h 00m,"Starts from
INR 330 314","29 Seats available
13 Window",Bharat Benz A/C Seater (2+2),4.1,Jammu (j and k) to Amritsar,https://www.redbus.in/bus-tickets/jammu-to-amritsar
Bhawani Travels,08:00,12:35,04h 35m,INR 399 379,25 Seats available,Bharat Benz A/C Semi Sleeper (2+2),4.1,Jammu (j and k) to Amritsar,https://www.redbus.in/bus-tickets/jammu-to-amritsar
AdJamna Travels-Jammu,22:30,03:45,05h 15m,"Starts from
INR 399 359","28 Seats available
14 Window",A/C Seater / Sleeper (2+2),3.4,Jammu (j and k) to Amritsar,https://www.redbus.in/bus-tickets/jammu-to-amritsar
Bhawani Travels,12:30,17:05,04h 35m,"Starts from
INR 299","22 Seats available
10 Window",Bharat Benz A/C Seater (2+2),4.1,Jammu (j and k) to Amritsar,https://www.redbus.in/bus-tickets/jammu-to-amritsar
Bhawani Travels,13:20,18:20,05h 00m,"Starts from
INR 349 332","18 Seats available
8 Window",A/C Seater / Sleeper (2+2),3.6,Jammu (j and k) to Amritsar,https://www.redbus.in/bus-tickets/jammu-to-amritsar
Bhawani Travels,14:10,19:10,05h 00m,INR 400 380,"32 Seats available
14 Window",VE A/C Seater (2+2),4.3,Jammu (j and k) to Amritsar,https://www.redbus.in/bus-tickets/jammu-to-amritsar
CHANDRA RAJ TRAVELS,14:30,19:05,04h 35m,INR 500,"29 Seats available
17 Window",Bharat Benz A/C Sleeper (2+1),4.0,Jammu (j and k) to Amritsar,https://www.redbus.in/bus-tickets/jammu-to-amritsar
Bhawani Travels,14:30,20:30,06h 00m,"Starts from
INR 370 352","34 Seats available
17 Window",A/C Sleeper (2+2),3.1,Jammu (j and k) to Amritsar,https://www.redbus.in/bus-tickets/jammu-to-amritsar
Jain travels regd,15:15,20:00,04h 45m,INR 500,"32 Seats available
20 Window",AC Sleeper (2+1),3.3,Jammu (j and k) to Amritsar,https://www.redbus.in/bus-tickets/jammu-to-amritsar
Bhawani Travels,16:30,21:05,04h 35m,"Starts from
INR 299","23 Seats available
11 Window",Bharat Benz A/C Seater (2+2),3.3,Jammu (j and k) to Amritsar,https://www.redbus.in/bus-tickets/jammu-to-amritsar
Bhawani Travels,18:30,23:15,04h 45m,"Starts from
INR 299","23 Seats available
11 Window",Bharat Benz A/C Seater (2+2),3.8,Jammu (j and k) to Amritsar,https://www.redbus.in/bus-tickets/jammu-to-amritsar
Bhawani Travels,23:00,04:30,05h 30m,"Starts from
INR 300 285",44 Seats available,A/C Seater / Sleeper (2+2),4.0,Jammu (j and k) to Amritsar,https://www.redbus.in/bus-tickets/jammu-to-amritsar
Awadh Travels,23:35,04:20,04h 45m,"Starts from
INR 425 361","40 Seats available
20 Window",A/C Sleeper (2+2),3.6,Jammu (j and k) to Amritsar,https://www.redbus.in/bus-tickets/jammu-to-amritsar
Royal Golden,00:00,06:00,06h 00m,"Starts from
INR 550 440","32 Seats available
16 Window",A/C Seater / Sleeper (2+2),1.8,Jammu (j and k) to Amritsar,https://www.redbus.in/bus-tickets/jammu-to-amritsar
Harikesh Tour N Travels,11:30,16:05,04h 35m,"Starts from
INR 399 349","41 Seats available
20 Window",VE A/C Seater (2+2),2.6,Jammu (j and k) to Amritsar,https://www.redbus.in/bus-tickets/jammu-to-amritsar
Lucky Travels,14:20,18:50,04h 30m,"Starts from
INR 349","52 Seats available
27 Window",Bharat Benz A/C Seater / Sleeper (2+2),2.5,Jammu (j and k) to Amritsar,https://www.redbus.in/bus-tickets/jammu-to-amritsar
Shree Bawa Lal Ji Travels,15:30,20:45,05h 15m,"Starts from
INR 600 510",44 Seats available,A/C Seater / Sleeper (2+2),N/A,Jammu (j and k) to Amritsar,https://www.redbus.in/bus-tickets/jammu-to-amritsar
Golden Temple Express Volvo,15:45,22:00,06h 15m,"Starts from
INR 449 324","32 Seats available
16 Window",A/C Seater / Sleeper (2+2),2.1,Jammu (j and k) to Amritsar,https://www.redbus.in/bus-tickets/jammu-to-amritsar
Lucky Travels,15:50,20:50,05h 00m,"Starts from
INR 349","46 Seats available
23 Window",A/C Sleeper (2+1),2.5,Jammu (j and k) to Amritsar,https://www.redbus.in/bus-tickets/jammu-to-amritsar
Jamna Travels-Jammu,16:30,20:45,04h 15m,INR 399 359,33 Seats available,A/C Seater Push Back (2+2),2.9,Jammu (j and k) to Amritsar,https://www.redbus.in/bus-tickets/jammu-to-amritsar
Jamna Travels-Jammu,18:30,22:22,03h 52m,INR 399 369,20 Seats available,A/C Seater Push Back (2+2),1.9,Jammu (j and k) to Amritsar,https://www.redbus.in/bus-tickets/jammu-to-amritsar
Lucky Travels,23:55,05:30,05h 35m,"Starts from
INR 329","46 Seats available
1 Single",Bharat Benz A/C Seater / Sleeper (2+2),2.8,Jammu (j and k) to Amritsar,https://www.redbus.in/bus-tickets/jammu-to-amritsar
RATHORE TRAVELS AGENCY,14:30,19:30,05h 00m,"Starts from
INR 700","36 Seats available
5 Single",A/C Seater / Sleeper (2+1),4.1,Jammu (j and k) to Amritsar,https://www.redbus.in/bus-tickets/jammu-to-amritsar
Gajraj bus service,18:30,23:55,05h 25m,"Starts from
INR 899","34 Seats available
22 Window",Bharat Benz A/C Sleeper (2+1),3.9,Jammu (j and k) to Amritsar,https://www.redbus.in/bus-tickets/jammu-to-amritsar
Royal Golden,14:00,20:00,06h 00m,"Starts from
INR 750 600",31 Seats available,A/C Seater / Sleeper (2+2),1.8,Jammu (j and k) to Amritsar,https://www.redbus.in/bus-tickets/jammu-to-amritsar
Vijay Tour and Travels,14:30,19:40,05h 10m,"Starts from
INR 600","34 Seats available
4 Single",A/C Seater / Sleeper (2+1),2.2,Jammu (j and k) to Amritsar,https://www.redbus.in/bus-tickets/jammu-to-amritsar
Neeraj travels,15:40,20:12,04h 32m,"Starts from
INR 599","35 Seats available
5 Single",A/C Seater / Sleeper (2+1),2.5,Jammu (j and k) to Amritsar,https://www.redbus.in/bus-tickets/jammu-to-amritsar
Vijay Tour and Travels,16:30,21:00,04h 30m,"Starts from
INR 700","28 Seats available
19 Window",Bharat Benz A/C Sleeper (2+1),2.2,Jammu (j and k) to Amritsar,https://www.redbus.in/bus-tickets/jammu-to-amritsar
Vijay Tour and Travels,17:15,21:50,04h 35m,"Starts from
INR 550","34 Seats available
5 Single",Bharat Benz A/C Seater /Sleeper (2+1),2.2,Jammu (j and k) to Amritsar,https://www.redbus.in/bus-tickets/jammu-to-amritsar
Vijay Tour and Travels,18:50,23:30,04h 40m,"Starts from
INR 600","37 Seats available
4 Single",Bharat Benz A/C Seater /Sleeper (2+1),2.2,Jammu (j and k) to Amritsar,https://www.redbus.in/bus-tickets/jammu-to-amritsar
Vijay Tour and Travels,15:00,08:50,17h 50m,"Starts from
INR 1600 1520","23 Seats available
7 Single",AC Sleeper (2+1),3.2,Ajmer to Jammu (j and k),https://www.redbus.in/bus-tickets/ajmer-to-jammu
